062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051385999001013021TMARÍA ELENA              ÁLVAREZ                  SIMÓN                    F00000000          N
062019051385999001013003TRAQUEL NOEMÍ             DÍAZ                     Y DÍAZ                   F00000000          S
062019051385999001013004TCARLOS JAVIER            CABRERA                  MATOS                    M00000000          S
062019051385999001013005TMARÍA NAYRA              CASTRO                   PÉREZ                    F00000000          S
062019051385999001013006TFRANCISCO RAÚL           CAMACHO                  SOSA                     M00000000          S
062019051385999001013007TADONIS                   GONZÁLEZ                 LÓPEZ                    M00000000          N
062019051385999001013008THÉCTOR                   DE PAZ                   MARTÍN                   M00000000          N
062019051385999001013009TDÁCIL                    PÉREZ                    GONZÁLEZ                 F00000000          N
062019051385999001016001TMIGUEL ÁNGEL             PULIDO                   RODRÍGUEZ                M00000000          N
062019051385999001016010TPEDRO ANTONIO            MORERA                   PÉREZ                    M00000000          N
062019051385999001016011TASUNCIÓN DE FÁTIMA       ARROCHA                  GONZÁLEZ                 F00000000          N
062019051385999001016012TERNESTO                  REYES                    SARAVIA                  M00000000          N
062019051385999001016013TNIEVES YOLANDA           ACOSTA                   LORENZO                  F00000000          N
062019051385999001016014TALEJANDRO                BAUER                    RAMOS                    M00000000          N
062019051385999001016015TMARÍA CONCEPCIÓN         GONZÁLEZ                 ALEMÁN                   F00000000          N
062019051385999001016016TMOHAMED                  ULD MAAETA               ULD SALEM                M00000000          N
062019051385999001016017TMARÍA INMACULADA         HERNÁNDEZ                ORTEGA                   F00000000          N
062019051385999001016018TFRANKLIN ANTONIO         ORDOÑEZ                  GARCÍA                   M00000000          N
062019051385999001016019TELSA                     RODRÍGUEZ                PÉREZ                    F00000000          N
062019051385999001016002TMAEVE                    SANJUÁN                  DUQUE                    F00000000          N
062019051385999001016020TJORGE                    MALLART                  CASAMAJOR                M00000000          N
062019051385999001016021TANA LORENZA              RODRÍGUEZ                ACOSTA                   F00000000          N
062019051385999001016003TARGELIO                  HERNÁNDEZ                ORTEGA                   M00000000          N
062019051385999001016004TROBERTO FRANCISCO        PÉREZ                    REVERÓN                  M00000000          N
062019051385999001016005TMARÍA DEL PILAR          QUINTANA                 CHAMIZO                  F00000000          N
062019051385999001016006TMIGUEL ÁNGEL             MARTÍN                   ARIAS                    M00000000          N
062019051385999001016007TMARÍA NIEVES             PÉREZ                    HERNÁNDEZ                F00000000          N
062019051385999001016008TDAVID                    ROSARIO                  DÁVILA                   M00000000          N
062019051385999001016009TISABEL MARÍA             CAMACHO                  SÁNCHEZ                  F00000000          N
062019051385999001018001TANSELMO FRANCISCO        PESTANA                  PADRÓN                   M00000000          S
062019051385999001018010TMARÍA DE LOS ÁNGELES     RODRÍGUEZ                ACOSTA                   F00000000          N
062019051385999001018011TMANUEL                   GONZÁLEZ                 GÓMEZ                    M00000000          N
062019051385999001018012TANA MARÍA                GARCÍA                   SUÁREZ                   F00000000          N
062019051385999001018013TLUCÍA                    ORTEGA                   LORENZO                  F00000000          N
062019051385999001018014TJUAN JOSÉ                PÉREZ                    BRAVO                    M00000000          N
062019051385999001018015TLUCILA ESTHER            GONZÁLEZ                 VIZCAYA                  F00000000          N
062019051385999001018016TJORGE GUILLERMO          TOLEDO                   GÓMEZ                    M00000000          N
062019051385999001018017TEDURNE                   FUENTES                  OCAMPO                   F00000000          N
062019051385999001018018TALBERTO                  ARROCHA                  PÉREZ                    M00000000          N
062019051385999001018019TMARÍA ELENA              DÍAZ                     ARROCHA                  F00000000          N
062019051385999001018002TJOVITA                   MONTERREY                YANES                    F00000000          S
062019051385999001018020TELÍAS                    CASTRO                   FELICIANO                M00000000          N
062019051385999001018021TNATALIA                  MARTÍN                   LUIS                     F00000000          N
062019051385999001018003TMARÍA NIEVES ROSA JESÚS  ARROYO                   DÍAZ                     F00000000          S
062019051385999001018004TJOSÉ BASILIO             PÉREZ                    RODRÍGUEZ                M00000000          S
062019051385999001018005TALICIA MARÍA             VANOOSTENDE              SIMILI                   F00000000          S
062019051385999001018006TBORJA                    PERDOMO                  HERNÁNDEZ                M00000000          S
062019051385999001018007TSUSANA                   MACHÍN                   RODRÍGUEZ                F00000000          S
062019051385999001018008TJOSÉ ADRIÁN              HERNÁNDEZ                MONTOYA                  M00000000          N
062019051385999001018009TGONZALO MARÍA            PASCUAL                  PEREA                    M00000000          N
062019051385999001024001TJOSÉ LUIS                CONCEPCIÓN               FRANCISCO                M00000000          N
062019051385999001024010TMARÍA JOSÉ               PÉREZ                    HERNÁNDEZ                F00000000          N
062019051385999001024011TJENNIFER                 PIÑERO                   RODRÍGUEZ                F00000000          N
062019051385999001024012TCAROLINA                 MARTÍN                   RIVEROL                  F00000000          N
062019051385999001024013TBELINDA                  RODRÍGUEZ                GARCÍA                   F00000000          N
062019051385999001024014TPEDRO LUIS               HERNÁNDEZ                GARCÍA                   M00000000          N
062019051385999001024015TECHEDEY                  PÉREZ                    MARTÍN                   M00000000          N
062019051385999001024016TBELINDA                  SUÁREZ                   CANTILLO                 F00000000          N
062019051385999001024017TCARLA                    GONZÁLEZ                 MORERA                   F00000000          N
062019051385999001024018TFRANCISCO JAVIER         MALLART                  CASAMAJOR                M00000000          N
062019051385999001024019TIVÁN                     MARTÍN                   SÁNCHEZ                  M00000000          N
062019051385999001024002TEDGAR ALEJANDRO          CASTRO                   PÉREZ                    M00000000          N
062019051385999001024020TMARÍA TERESA             ORTEGA                   CONCEPCIÓN               F00000000          N
062019051385999001024021TAVIÁN JOSÉ               GONZÁLEZ                 MOLINA                   M00000000          N
062019051385999001024003TJUAN GABRIEL             GONZÁLEZ                 ALONSO                   M00000000          N
062019051385999001024004TTIBISAY                  FRANCISCO                CONCEPCIÓN               F00000000          N
062019051385999001024005TMARÍA JOSÉ               MALLART                  ORTEGA                   F00000000          N
062019051385999001024006TJOSÉ JUAN                GARCÍA                   LORENZO                  M00000000          N
062019051385999001024007TISRAEL                   MALLART                  ORTEGA                   M00000000          N
062019051385999001024008TLUIS FELIPE              CASTRO                   PÉREZ                    M00000000          N
062019051385999001024009TATTENERI                 PÉREZ                    MARTÍN                   F00000000          N
062019051385999001046001TJOSÉ LUIS                CABRERA                  SÁNCHEZ                  M00000000          N
062019051385999001046010TIRENE MARÍA              MARTÍN                   CASTILLO                 F00000000          N
062019051385999001046011TDAILOS                   FRANCHY                  GIL                      M00000000          N
062019051385999001046012TYAIZA LIDIA              MAGDALENA                SÁNCHEZ                  F00000000          N
062019051385999001046013TLUIS                     MONTESINO                RODRÍGUEZ                M00000000          N
062019051385999001046014TMARÍA BEGOÑA             GRANDE                   APARICIO                 F00000000          N
062019051385999001046015TALEJANDRO NICOLÁS        GUERRA                   MARRERO                  M00000000          N
062019051385999001046016TSILVIA                   CÁCERES                  CARRIÓN                  F00000000          N
062019051385999001046017TARMANDO                  RODRÍGUEZ                FRÍAS                    M00000000          N
062019051385999001046018TMARÍA SONIA              HERNÁNDEZ                PÉREZ                    F00000000          N
062019051385999001046019TMIGUEL ÁNGEL             GONZÁLEZ                 GMELCH                   M00000000          N
062019051385999001046002TLAURA                    MARTÍN                   EXPÓSITO                 F00000000          N
062019051385999001046020TDOLORES                  HERRERA                  VALLADOLID               F00000000          N
062019051385999001046021TJOSÉ ANA                 RAMÍREZ                  GALVÁN                   M00000000          N
062019051385999001046003TFRANCISCO                CONCEPCIÓN               RODRÍGUEZ                M00000000          N
062019051385999001046004TJUDITH GIANNINA          RODRÍGUEZ                EXPÓSITO                 F00000000          N
062019051385999001046005TJUAN CARLOS              GONZÁLEZ                 MARTÍN                   M00000000          N
062019051385999001046006TSANDRA                   SÁNCHEZ                  LÓPEZ                    F00000000          N
062019051385999001046007TDAILOS                   GONZÁLEZ                 DÍAZ                     M00000000          N
062019051385999001046008TIRMA ISABEL              MARTÍN                   RODRÍGUEZ                F00000000          N
062019051385999001046009TJESÚS DAVID              HERNÁNDEZ                VIÑA                     M00000000          N
062019051385999001054001TREBECA                   MARTÍN                   LEÓN                     F00000000          N
062019051385999001054010TADRIÁN ESTEBAN           LORENZO                  ORTEGA                   M00000000          N
062019051385999001054011TANA ISABEL               PAIS                     SÁNCHEZ                  F00000000          N
062019051385999001054012TFELIPE                   HERNÁNDEZ                DÍAZ                     M00000000          N
062019051385999001054013TSILVIA                   ORIVE                    RECIO                    F00000000          N
062019051385999001054014TCARLOS MIGUEL            LORENZO                  CASTRO                   M00000000          N
062019051385999001054015TMACRIS                   GONZÁLEZ                 PÉREZ                    F00000000          N
062019051385999001054016TJOSÉ CARLOS              PÉREZ                    SÁNCHEZ                  M00000000          N
062019051385999001054017TMÉRICI                   LORENZO                  GÓMEZ                    F00000000          N
062019051385999001054018TJOSÉ MIGUEL              MARTÍN                   RODRÍGUEZ                M00000000          N
062019051385999001054019TANA GLAIDÉ               GÓMEZ                    ACOSTA                   F00000000          N
062019051385999001054002TLUCÍA ILENIA             ACOSTA                   MARTÍN                   F00000000          N
062019051385999001054020TALBERT EDGARDO           RANGEL                   CARRILLO                 M00000000          N
062019051385999001054021TÁLVARO                   LORENZO                  GÓMEZ                    M00000000          N
062019051385999001054003TJORGE                    DE LA ROSA               DEL TORO                 M00000000          N
062019051385999001054004TADÁN                     RODRÍGUEZ                RODRÍGUEZ                M00000000          N
062019051385999001054005TMELYSA                   LORENZO                  VIÑA                     F00000000          N
062019051385999001054006TCARLOS                   LETAMENDÍA               PRADO                    M00000000          N
062019051385999001054007TANA PILAR                YANES                    PÉREZ                    F00000000          N
062019051385999001054008TELEAZAR                  GONZÁLEZ                 BRITO                    M00000000          N
062019051385999001054009TMARÍA JOSÉ               CONTI                    CAÑADA                   F00000000          N
062019051385999001071001TFELIPE                   RAMOS                    PÉREZ                    M00000000          N
062019051385999001071010TANA DORA                 LORENZO                  GÓMEZ                    F00000000          N
062019051385999001071011TCRISTIAN                 MARRERO                  BRITO                    M00000000          N
062019051385999001071012TAIDA ESTHER              PÉREZ                    LORENZO                  F00000000          N
062019051385999001071013TGIANNY FERNANDO          HERRERA                  SANTANA                  M00000000          N
062019051385999001071014TNELVA                    RODRÍGUEZ                ACOSTA                   F00000000          N
062019051385999001071015TFERNANDO                 TENA                     MORALES                  M00000000          N
062019051385999001071016TAURORA                   RODRÍGUEZ                MARTÍN                   F00000000          N
062019051385999001071017TSIDAHMED ERGUIBI         FADLI                    MEHDI                    M00000000          N
062019051385999001071018TALBA                     DÍAZ                     LEÓN                     F00000000          N
062019051385999001071019TGUSTAVO DE LOS REYES     SANTANA                  ALMENARA                 M00000000          N
062019051385999001071002TMARÍA DEL CRISTO         MARTÍN                   FRANCISCO (MAIKI)        F00000000          N
062019051385999001071020TALICIA                   RODRÍGUEZ                CABRERA                  F00000000          N
062019051385999001071021TRAFAEL MANUEL            DÍAZ                     PÉREZ                    M00000000          N
062019051385999001071003TJOSÉ TOMÁS               GONZÁLEZ                 DÍAZ                     M00000000          N
062019051385999001071004TNOEMÍ                    HERNÁNDEZ                VEIGA                    F00000000          N
062019051385999001071005TCARLOS MIGUEL            MARTÍN                   GÓMEZ                    M00000000          N
062019051385999001071006TMARIELA                  RODRÍGUEZ                CALERO                   F00000000          N
062019051385999001071007TADONAI                   CARBALLO                 RODRÍGUEZ                M00000000          N
062019051385999001071008TANA ISABEL               LEÓN                     ACOSTA                   F00000000          N
062019051385999001071009TJESÚS BESAY              RODRÍGUEZ                CABRERA                  M00000000          N
062019051385999001085001TTOMÁS                    RODRÍGUEZ                CONCEPCIÓN               M00000000          N
062019051385999001085010TADELA JESÚS              CUBAS                    HERNÁNDEZ                F00000000          N
062019051385999001085011TCRISTINA                 HERRERA                  LÓPEZ                    F00000000          N
062019051385999001085012TIGNACIO MIGUEL           PEÑA                     PÉREZ                    M00000000          N
062019051385999001085013TNIEVES LAURA             FERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051385999001085014TJOSÉ CARLOS              HERRERA                  LORENZO                  M00000000          N
062019051385999001085015TMAIREILY                 POZA                     PÉREZ                    F00000000          N
062019051385999001085016TNIEVES AROA              RAMOS                    CABRERA                  F00000000          N
062019051385999001085017TROLANDO CARLOS           PÉREZ                    POZA                     M00000000          N
062019051385999001085018TFATIMARINA ISABEL        SOLANO                   PÉREZ                    F00000000          N
062019051385999001085019TPEDRO ERNESTO            CAPOTE                   PÉREZ                    M00000000          N
062019051385999001085002TÁNGELA DEL CARMEN        HERNÁNDEZ                MARTÍN                   F00000000          N
062019051385999001085020TANA BELÉN                RODRÍGUEZ                RODRÍGUEZ                F00000000          N
062019051385999001085021TMARÍA ELENA              TORRES                   DÍAZ                     F00000000          N
062019051385999001085003TLUIS MIGUEL              HERNÁNDEZ                LÓPEZ                    M00000000          N
062019051385999001085004TJONAY                    LORENZO                  FEBLES                   M00000000          N
062019051385999001085005TAIDA PATRICIA            ROJAS                    GUTIÉRREZ                F00000000          N
062019051385999001085006TMERCEDES DE LOS REMEDIOS REMEDIOS                 PÉREZ                    F00000000          N
062019051385999001085007TJOSÉ ÁNGEL               PAZ                      VERGARA                  M00000000          N
062019051385999001085008TNAUZET                   PÉREZ                    HERNÁNDEZ                M00000000          N
062019051385999001085009TGUILLERMO                PÉREZ                    RODRÍGUEZ                M00000000          N
062019051386999001006001TSARA GUADALUPE           ARTEAGA                  DARIAS                   F00000000          S
062019051386999001006010TMARÍA YURENA             GONZÁLEZ                 TORRES                   F00000000          N
062019051386999001006011TENON JONAY               ARTEAGA                  MARTÍN                   M00000000          N
062019051386999001006012TMARÍA DEL CARMEN         HERRERA                  MELIÁN                   F00000000          N
062019051386999001006013TMARCOS JOSÉ              GARCÍA                   MEDINA                   M00000000          N
062019051386999001006014TTANIA DE LAS MERCEDES    TORRES                   HERNÁNDEZ                F00000000          N
062019051386999001006015TSERVANDO                 CLEMENTE                 CUBAS                    M00000000          N
062019051386999001006016TCARMEN PILAR             GARCÍA                   PLASENCIA                F00000000          N
062019051386999001006017THUMBERTO                 PLASENCIA                ACOSTA                   M00000000          N
062019051386999001006002TCHRISTIAN                MÉNDEZ                   BENEDETTI                M00000000          N
062019051386999001006003TTERESA JEANNETTE         PLASENCIA                MORENO                   F00000000          N
062019051386999001006004TABRAHAM                  DARIAS                   BARROSO                  M00000000          N
062019051386999001006005TJOSÉ RAMÓN               MORA                     HERNÁNDEZ                M00000000          N
062019051386999001006006TYASMINA MARÍA            GARCÍA                   HERNÁNDEZ                F00000000          N
062019051386999001006007TGUSTAVO DAMIÁN           CABELLO                  SANTOS                   M00000000          N
062019051386999001006008TNANCY                    HERRERA                  BETHENCOURT              F00000000          N
062019051386999001006009TPEDRO ANTONIO            MORENO                   RAMIS                    M00000000          N
062019051386999001013001TFRANCISCO DAMIÁN         TORRES                   VALERIANO                M00000000          N
062019051386999001013010TGUADALUPE                DÍAZ                     MARICHAL                 F00000000          N
062019051386999001013011TRAMÓN JUAN               MÉNDEZ                   FEBLES                   M00000000          N
062019051386999001013012TMELANIA                  TRUJILLO                 GARCÍA                   F00000000          N
062019051386999001013013TJOSÉ ANTONIO             AGUILAR                  JARA                     M00000000          N
062019051386999001013014TMARÍA DEL CARMEN         GARCÍA                   MEDINA                   F00000000          N
062019051386999001013015TYOCASTA AGRAEN           MEDINA                   PALACIOS                 F00000000          N
062019051386999001013016TALICIA                   CABEZA                   MEDINA                   F00000000          N
062019051386999001013017TSIXTO JAVIER             GÁMEZ                    VERA                     M00000000          N
062019051386999001013002TJUAN JESÚS               DARIAS                   MORALES                  M00000000          N
062019051386999001013003TMARÍA CONCEPCIÓN ADELA   FRANCISCO                DÍAZ                     F00000000          N
062019051386999001013004TMARCOS SALVADOR          SIMANCA                  SANTOS                   M00000000          N
062019051386999001013005TGREGORIA                 NEGRÍN                   MENDOZA                  F00000000          N
062019051386999001013006TJHONY                    MEDINA                   NEGRÍN                   M00000000          N
062019051386999001013007TLUIS FERNANDO            AMAYA                    CORDOVÉZ                 M00000000          N
062019051386999001013008TLUCÍA MARÍA              PINEDA                   CABEL                    F00000000          N
062019051386999001013009TPEDRO                    BELLO                    HERNÁNDEZ                M00000000          N
062019051386999001018001TANGEL RAFAEL             FARIÑA                   CHINEA                   M00000000          S
062019051386999001018010TFRANCISCO MANUEL         CABELLO                  HERNÁNDEZ                M00000000          N
062019051386999001018011TCRISTINA                 ARTEAGA                  BARROSO                  F00000000          N
062019051386999001018012TYOMAIRA                  RAMOS                    RAMOS                    F00000000          N
062019051386999001018013TÁNGEL FRANCISCO          MARICHAL                 SANTOS                   M00000000          N
062019051386999001018014TSABINA DEL PILAR         RODRÍGUEZ                CABELLOS                 F00000000          N
062019051386999001018015TRAMÓN JOSÉ               PÉREZ                    GORRÍN                   M00000000          N
062019051386999001018016TASUNSIÓN ESTHER          RODRÍGUEZ                SUÁREZ                   F00000000          N
062019051386999001018017TJOSÉ MIGUEL              CRUZ                     LEÓN                     M00000000          N
062019051386999001018002TMARÍA INMACULADA         RODRÍGUEZ                FERNÁNDEZ                F00000000          S
062019051386999001018003TJOSÉ MARÍA               MORALES                  HERRERA                  M00000000          S
062019051386999001018004TSILVIA                   PADILLA                  CONCEPCIÓN               F00000000          N
062019051386999001018005TMARÍA TERESA             GUTIÉRREZ                IZQUIERDO                F00000000          N
062019051386999001018006TMANUEL DAMIAN            LLAMAS                   HERNÁNDEZ                M00000000          N
062019051386999001018007TIVONNE MARION            CORNELIO                 DOMÍNGUEZ                F00000000          N
062019051386999001018008TFERNANDO JAVIER          SUÁREZ                   MORA                     M00000000          N
062019051386999001018009TCLARA ROSA               CHINEA                   MORALES                  F00000000          N
062019051386999001038001TCASIMIRO                 CURBELO                  CURBELO                  M00000000          S
062019051386999001038010TROSA ELENA               GARCÍA                   MENESES                  F00000000          S
062019051386999001038011TALFREDO                  HERRERA                  CASTILLA                 M00000000          S
062019051386999001038012TALEJANDRO                NODA                     GONZÁLEZ                 M00000000          N
062019051386999001038013TGUACIMARA                BARRERA                  MAGDALENA                F00000000          N
062019051386999001038014TGREGORIO                 PLASENCIA                PLASENCIA                M00000000          N
062019051386999001038015TALICIA YANE              ARZOLA                   ARZOLA                   F00000000          N
062019051386999001038016TGUILLEROMO               MEDINA                   MARTÍN                   M00000000          N
062019051386999001038017TMARÍA LUCÍA              MORALES                  PERDOMO                  F00000000          N
062019051386999001038002TADASAT                   REYES                    HERRERA                  M00000000          S
062019051386999001038003TCRISTINA                 VENTURA                  MESA                     F00000000          S
062019051386999001038004THECTOR MANUEL            CABRERA                  MARTÍN                   M00000000          S
062019051386999001038005TJOAQUINA BEATRIZ         SANTOS                   CHÁVEZ                   F00000000          S
062019051386999001038006TANIBAL RAMÓN             GONZÁLEZ                 MENDOZA                  M00000000          S
062019051386999001038007TMIGUEL RODRIGO           MELO                     HERRERA                  M00000000          S
062019051386999001038008TMARÍA ISABEL             MÉNDEZ                   ALMENARA                 F00000000          S
062019051386999001038009TANGÉLICA BELÉN           PADILLA                  HERRERA                  F00000000          S
062019051386999001059001TRUBÉN                    MARTÍNEZ                 CARMONA                  M00000000          S
062019051386999001059010TCRISTINA                 OLMOS                    SAEZ                     F00000000          N
062019051386999001059011TSAMIRA                   RAMOS                    WITT                     F00000000          N
062019051386999001059012TANA ISABEL               ARTEAGA                  IZQUIERDO                F00000000          N
062019051386999001059013TROBERTO                  PADRÓN                   VELÁZQUEZ                M00000000          N
062019051386999001059014TSANDRA MARÍA             RAMOS                    MARTÍN                   F00000000          N
062019051386999001059015TCARLOS ALBERTO           HERNÁNDEZ                CHINEA                   M00000000          N
062019051386999001059016TNATALIA                  CASTEL                   LAPLANA                  F00000000          N
062019051386999001059017TANGEL MARINO             HERRERA                  CASTILLA                 M00000000          N
062019051386999001059002TADA VIRGINIA             GARCÍA                   SANTOS                   F00000000          S
062019051386999001059003TAARÓN                    RODRÍGUEZ                RAMOS                    M00000000          N
062019051386999001059004TDOMINGO GUZMÁN           CORREA                   MARICHAL                 M00000000          N
062019051386999001059005TPATRICIA                 CHÁVEZ                   GROSSMANN                F00000000          N
062019051386999001059006TPAULA                    MORALES                  DOMONELL                 F00000000          N
062019051386999001059007TALEJANDRO                GARCÍA                   VERA                     M00000000          N
062019051386999001059008TMARÍA NIEVES             OUTERELO                 HERNÁNDEZ                M00000000          N
062019051386999001059009TJOSÉ MIGUEL              TRUJILLO                 MORA                     M00000000          N
062019051386999001084001TALFREDO SEBASTIÁN        HERERA                   DARIAS                   M00000000          N
062019051386999001084010TÓSCAR DAVID              SANTOS                   MEDINA                   M00000000          N
062019051386999001084011TPEDRO JOSÉ               DORTA                    SANTOS                   M00000000          N
062019051386999001084012TMARÍA EUGENIA ILEANA     FIGUEROA                 CHINEA                   F00000000          N
062019051386999001084013TRAFAEL ANTONIO           CARMONA                  MARTÍN                   M00000000          N
062019051386999001084014TALPHA OUMAR              SOW                      DIALLO                   M00000000          N
062019051386999001084015TALBA                     FUERTES                  ARMAS                    F00000000          N
062019051386999001084016TAIRÁN                    GÓMEZ                    RODRÍGUEZ                M00000000          N
062019051386999001084017TCRISTINA                 DÍAZ                     CRUZ                     F00000000          N
062019051386999001084002TGUSTAVO JOSÉ             ARMAS                    JEREZ                    M00000000          N
062019051386999001084003TCARMELA                  ROLO                     PIÑERO                   F00000000          N
062019051386999001084004TJOSÉ MANUEL              CHINEA                   MESA                     M00000000          N
062019051386999001084005TISAURA                   CABEZA                   PLASENCIA                F00000000          N
062019051386999001084006TDOMINGO                  GARCÍA                   GARCÍA                   M00000000          N
062019051386999001084007TJUDITH MAR               GONZÁLEZ                 GARCÍA                   F00000000          N
062019051386999001084008TPEDRO ELOY               MARTÍN                   MEDINA                   M00000000          N
062019051386999001084009TROSA MARY                PROL                     BALBOA                   F00000000          N
062019051387999001003001TLISARDO GASPAR           CEJAS                    PADRÓN                   M00000000          N
062019051387999001003010TMARÍA CANDELARIA         FERNÁNDEZ                TORRES                   F00000000          N
062019051387999001003011TJESÚS ILDEFONSO          CEJAS                    RODRÍGUEZ                M00000000          N
062019051387999001003012TJULIA GLADYS             CASTRO                   DELGADO                  F00000000          N
062019051387999001003013TTANIA                    BEN-LAARBI               MORALES                  F00000000          N
062019051387999001003002TJUAN CARLOS              ESPINOSA                 CARBALLO                 M00000000          N
062019051387999001003003TGERMÁN                   DELGADO                  MORALES                  M00000000          N
062019051387999001003004TMARÍA DEL ROSARIO        RODRÍGUEZ                LEÓN                     F00000000          N
062019051387999001003005TFELIPA CANDELARIA        GONZÁLEZ                 DENIZ                    F00000000          N
062019051387999001003006TJUAN FRANCISCO           MORALES                  HERNÁNDEZ                M00000000          N
062019051387999001003007TLAUREANO ALEJANDRO       ÁLVAREZ                  CABRERA                  M00000000          N
062019051387999001003008TABRAHAM                  PÉREZ                    DE LA ROSA               M00000000          N
062019051387999001003009TANA CATALINA             CEJAS                    PADRÓN                   F00000000          N
062019051387999001010001TDAVID                    CABRERA                  DE LEÓN                  M00000000          S
062019051387999001010010TFELIX ROBERTO            GARCÍA                   CAMACHO                  M00000000          N
062019051387999001010011TPAOLA                    PADRÓN                   GARCÍA                   F00000000          N
062019051387999001010012TJOSÉ ANTONIO             QUINTERO                 MORALES                  M00000000          N
062019051387999001010013TMIGUEL ÁNGEL             PADRÓN                   QUINTERO                 M00000000          N
062019051387999001010002TTATIANA                  BRITO                    GRUTIÉRREZ               F00000000          S
062019051387999001010003TMICEL                    ÁLVAREZ                  BRITO                    M00000000          S
062019051387999001010004TMELISSA                  ARMAS                    PÉREZ                    F00000000          S
062019051387999001010005TDAVID EIBAR              CORREA                   CASTAÑEDA                M00000000          N
062019051387999001010006TMARIELA                  PADRÓN                   MACHIN                   F00000000          N
062019051387999001010007TJONAY                    CEJAS                    SÁNCHEZ                  M00000000          N
062019051387999001010008TROMUALDO SEBASTÍAN       HERNÁNDEZ                HERNÁNDEZ                M00000000          N
062019051387999001010009TSILVIA                   MESA                     GONZÁLEZ                 F00000000          N
062019051387999001013001TSANTIAGO MIGUEL          GONZÁLEZ                 GONZÁLEZ                 M00000000          S
062019051387999001013010TBETSAIDA                 QUINTERO                 HERNÁNDEZ                F00000000          N
062019051387999001013011TMAHY                     PADRÓN                   LEÓN                     M00000000          N
062019051387999001013012TGONZALO                  CEJAS                    GARCÍA                   M00000000          N
062019051387999001013013TMARIELA                  VERDE                    CASTAÑEDA                F00000000          N
062019051387999001013002TRUBÉN ARMICHE            BENITEZ                  PADRÓN                   M00000000          N
062019051387999001013003TREGINA                   GARCÍA                   CASAÑAS                  F00000000          N
062019051387999001013004TSANTIAGO                 ARTEAGA                  PADRÓN                   M00000000          N
062019051387999001013005TOIHANA                   REYES                    GONZÁLEZ                 F00000000          N
062019051387999001013006TJOHAN                    GONZÁLEZ                 RODRÍGUEZ                M00000000          N
062019051387999001013007TYANELI                   SANTANA                  PADRÓN                   F00000000          N
062019051387999001013008TJOSE MIGUEL              SANCHEZ                  PADRÓN                   M00000000          N
062019051387999001013009TVERÓNICA CAROLINA        PITA                     GARCÉS                   F00000000          N
062019051387999001016001TALEXIS                   FONTE                    QUINTERO                 M00000000          N
062019051387999001016010TJOSEFA MARIA             SERRANO                  NUEZ                     F00000000          N
062019051387999001016011TJOSÉ                     SERRANO                  HERRERO                  M00000000          N
062019051387999001016012TYURAIMA                  RUIZ                     FERNÁNDEZ                F00000000          N
062019051387999001016013TLUIS JOEL                DORTA                    TRUJILLO                 M00000000          N
062019051387999001016002TDESIREE YANITZA          ACOSTA                   HERNÁNDEZ                F00000000          N
062019051387999001016003TLUCIANO EUTIMIO          ARMAS                    MORALES                  M00000000          N
062019051387999001016004TMARIA DEL CARMEN         PADRÓN                   MACHÍN                   F00000000          N
062019051387999001016005TERNESTO ENRIQUE          PADRÓN                   PÉREZ                    M00000000          N
062019051387999001016006TROSA NAZARET             ORTIZ                    RUIZ                     F00000000          N
062019051387999001016007TLUIS                     DORTA                    PALOMA                   M00000000          N
062019051387999001016008TMARÍA CECILIA            TRUJILLO                 FERNÁNDEZ                F00000000          N
062019051387999001016009TBADAYCO                  GONZÁLEZ                 PAZ                      M00000000          N
062019051387999001017001TMARÍA BELÉN              ALLENDE                  RIERA                    F00000000          S
062019051387999001017010TLETICIA                  HERNÁNDEZ                CARBALLO                 F00000000          N
062019051387999001017011TDANIELA MARÍA            PÉREZ                    VÁSQUEZ                  F00000000          N
062019051387999001017012THARIDIAN                 PÉREZ                    QUINTERO                 F00000000          N
062019051387999001017013TSANTIAGO                 HERNÁNDEZ                CARRILLO                 M00000000          N
062019051387999001017002TJUAN PEDRO               SÁNCHEZ                  RODRÍGUEZ                M00000000          S
062019051387999001017003TIVÁN MIGUEL              ABREU                    ARTEAGA                  M00000000          S
062019051387999001017004TRUBÉN                    ACOSTA                   MORALES                  M00000000          N
062019051387999001017005TMILAGROS DEL VALLE       PADRÓN                   CHACÓN                   F00000000          N
062019051387999001017006TDIEGO                    ACOSTA                   ARMAS                    M00000000          N
062019051387999001017007TPEDRO JOSÉ               GARCÍA                   ZAMORA                   M00000000          N
062019051387999001017008TMARÍA ASUNCIÓN           AMARO                    PERDOMO                  F00000000          N
062019051387999001017009TMARÍA RODENA             MÉRIDA                   FUENTES                  F00000000          N
062019051387999001018001TALPIDIO                  ARMAS                    GONZÁLEZ                 M00000000          S
062019051387999001018010TMARÍA DEL PILAR          GONZÁLEZ                 ACOSTA                   F00000000          N
062019051387999001018011TJUAN RAFAEL              ZAMORA                   PADRÓN                   M00000000          N
062019051387999001018012TMARÍA MERCEDES           RIVERO                   GONZÁLEZ                 F00000000          N
062019051387999001018013TAGUSTÍN CIRILO           GASPAR                   SÁNCHEZ                  M00000000          N
062019051387999001018002TMARÍA DOLORES            PADRÓN                   ZAMORA                   F00000000          S
062019051387999001018003TANTONIO RAMÓN            CHINEA                   PADRÓN                   M00000000          S
